date,open,high,low,close,volume
2024-06-06,273.92,274.89,273.33,274.29,32042764
2024-06-07,273.75,288.69,264.38,284.54,37770207
2024-06-10,283.25,286.87,277.83,278.13,14259198
2024-06-11,278.30,281.26,276.54,281.14,30467603
2024-06-12,281.43,304.71,280.47,292.71,32730956
2024-06-13,290.90,300.64,289.78,300.30,45260179
2024-06-14,303.77,309.06,301.27,305.86,19210042
2024-06-17,307.42,308.87,303.29,303.60,26626048
2024-06-18,304.24,304.51,301.32,301.39,18762990
2024-06-19,300.28,302.36,299.46,302.04,40570434
2024-06-20,302.87,309.01,300.74,307.81,34160489
2024-06-21,308.15,311.36,303.76,305.16,7789042
2024-06-24,305.23,305.68,303.78,304.55,13982958
2024-06-25,304.11,307.33,303.03,306.10,31367441
2024-06-26,307.87,308.39,301.90,303.07,96741535
2024-06-27,300.39,304.15,287.47,293.33,27576086
2024-06-28,299.91,307.11,298.66,303.53,23116069
2024-07-01,298.54,298.59,289.29,294.56,25165458
2024-07-02,294.48,296.18,292.43,292.45,21162657
2024-07-03,292.13,292.50,291.68,292.46,37358747
2024-07-04,293.06,294.45,292.56,294.25,25966425
2024-07-05,294.09,296.33,294.03,295.23,33930241
2024-07-08,295.88,296.21,293.51,293.79,69585523
2024-07-09,293.15,294.43,287.22,288.23,19842013
2024-07-10,286.38,287.31,271.20,277.85,16515844
2024-07-11,278.17,281.42,277.25,278.78,30013032
2024-07-12,277.40,277.65,270.94,272.71,19908259
2024-07-15,270.71,271.44,259.55,265.91,26925362
2024-07-16,265.83,267.48,265.35,266.66,23625295
2024-07-17,267.25,268.18,265.06,265.11,17433875
2024-07-18,263.67,266.55,233.61,245.04,19001784
2024-07-19,244.12,246.18,244.09,246.02,20735624
2024-07-22,246.11,246.65,246.00,246.07,15251219
2024-07-23,243.12,244.51,241.11,242.90,19117682
2024-07-24,247.11,251.56,236.19,236.68,41053397
2024-07-25,234.92,246.93,230.51,245.52,28396440
2024-07-26,245.15,247.29,241.04,242.96,38625723
2024-07-29,239.35,241.27,225.42,231.89,43328167
2024-07-30,230.98,232.34,223.29,225.19,22204105
2024-07-31,225.79,227.50,224.30,224.47,58599194
2024-08-01,223.40,225.73,221.99,225.25,20652531
2024-08-02,225.36,226.19,225.03,225.49,42079752
2024-08-05,221.38,223.35,217.39,219.52,45930579
2024-08-06,220.59,223.33,218.63,221.96,19604775
2024-08-07,222.08,224.24,216.76,216.79,29797325
2024-08-08,216.99,223.43,216.84,220.85,53389653
2024-08-09,217.95,219.77,214.96,216.30,27312067
2024-08-12,216.63,228.19,215.42,221.54,36266037
2024-08-13,220.45,223.80,220.11,223.20,99694099
2024-08-14,222.02,227.58,219.61,227.16,47446068
2024-08-15,228.47,236.29,211.33,216.48,48398170
2024-08-16,216.51,216.87,216.05,216.08,60593804
2024-08-19,215.77,216.33,211.76,212.39,28743051
2024-08-20,212.73,214.26,208.68,210.43,19546700
2024-08-21,207.10,217.98,206.87,216.56,51279067
2024-08-22,217.36,219.59,209.44,211.71,25584826
2024-08-23,211.40,212.49,209.55,210.04,26192574
2024-08-26,210.75,211.12,210.11,210.97,19834931
2024-08-27,209.61,210.10,204.39,207.06,28806207
2024-08-28,206.63,208.61,205.33,207.74,36073704
2024-08-29,209.42,210.76,197.16,199.52,35240227
2024-08-30,198.26,202.21,197.19,201.03,38054048
2024-09-02,202.35,210.81,198.54,207.53,36421954
2024-09-03,208.61,215.76,206.55,211.21,19151409
2024-09-04,210.92,214.54,209.80,213.18,94295131
2024-09-05,212.62,215.16,211.97,214.44,17745948
2024-09-06,214.99,215.06,211.99,213.32,46688957
2024-09-09,213.38,216.05,212.80,214.52,73275218
2024-09-10,215.30,219.69,203.36,208.92,18516588
2024-09-11,210.49,210.59,204.50,205.29,38821694
2024-09-12,203.22,211.42,201.34,209.91,63631902
2024-09-13,210.21,211.84,209.50,210.87,16508596
2024-09-16,212.75,216.00,212.24,214.56,71651337
2024-09-17,211.72,225.84,209.68,223.37,40323568
2024-09-18,223.64,224.04,222.27,222.35,33637901
2024-09-19,221.74,224.95,221.34,224.80,53830624
2024-09-20,225.40,229.68,220.73,228.77,28417608
2024-09-23,227.94,229.03,227.51,227.68,40278526
2024-09-24,226.57,229.39,224.77,225.02,27233672
2024-09-25,223.39,223.69,222.49,222.84,34933255
2024-09-26,222.51,225.37,222.40,223.90,40488299
2024-09-27,224.07,225.65,223.30,225.24,26483688
2024-09-30,226.10,228.60,225.96,228.11,9423554
2024-10-01,225.06,234.26,222.12,231.82,31557116
2024-10-02,231.26,233.05,230.91,232.60,13226986
2024-10-03,232.96,235.39,229.36,231.05,23612034
2024-10-04,231.56,235.84,230.22,235.18,25012687
2024-10-07,235.32,235.73,234.17,234.80,24219006
2024-10-08,234.65,235.29,234.37,235.00,26147050
2024-10-09,234.16,237.50,234.07,236.64,21938636
2024-10-10,236.54,236.71,236.12,236.21,56948402
2024-10-11,236.69,239.02,236.01,238.58,18859106
2024-10-14,241.37,241.83,240.94,241.34,35324336
2024-10-15,240.95,243.37,240.03,242.71,19523138
2024-10-16,254.84,261.32,250.01,255.13,30815650
2024-10-17,255.94,257.14,251.16,251.88,33030900
2024-10-18,251.42,253.08,247.81,247.88,38753984
2024-10-21,248.10,248.59,243.39,245.34,28543662
2024-10-22,249.58,251.22,229.62,237.14,32842513
2024-10-23,237.69,242.54,237.38,241.23,16783328
2024-10-24,241.91,244.23,241.01,243.66,38628208
2024-10-25,241.08,243.18,233.86,238.90,66897551
2024-10-28,237.36,239.14,232.65,235.10,41779090
2024-10-29,231.30,232.63,230.12,230.57,45930299
2024-10-30,229.18,230.35,221.94,223.52,12003289
2024-10-31,223.95,224.07,223.11,223.43,54796977
2024-11-01,225.47,242.36,218.33,236.48,49928922
2024-11-04,235.76,236.22,231.82,233.25,30899961
2024-11-05,236.00,238.82,220.66,226.47,35585447
2024-11-06,224.76,227.41,219.13,220.70,29900973
2024-11-07,219.78,220.47,217.79,218.88,40524887
2024-11-08,219.70,223.09,219.38,222.28,33789214
2024-11-11,222.76,225.74,222.56,225.04,31500617
2024-11-12,225.12,225.87,224.29,224.55,54598611
2024-11-13,224.74,225.10,224.32,224.98,28916524
2024-11-14,223.45,232.05,222.56,230.91,29463163
2024-11-15,231.09,234.99,229.55,233.10,22949611
2024-11-18,235.86,237.88,225.50,229.06,25052780
2024-11-19,228.67,229.91,223.25,223.95,52395638
2024-11-20,224.24,225.92,224.22,225.56,39899773
2024-11-21,226.98,228.08,220.34,221.50,15380392
2024-11-22,220.84,223.53,218.57,219.44,24412997
2024-11-25,219.52,220.10,218.29,219.11,51843325
2024-11-26,224.51,226.39,220.28,225.77,44095440
2024-11-27,226.14,226.38,225.10,225.32,55250467
2024-11-28,227.29,228.64,227.02,228.09,41942447
2024-11-29,225.07,225.77,222.80,223.39,39574413
2024-12-02,223.10,223.61,222.37,222.82,25147708
2024-12-03,222.87,224.74,216.80,217.86,28783627
2024-12-04,218.37,219.40,218.00,218.24,35266584
2024-12-05,214.53,220.57,209.20,210.76,32785612
2024-12-06,212.95,217.02,212.62,214.39,29576242
2024-12-09,215.46,217.77,214.05,216.20,9285580
2024-12-10,216.44,217.87,215.59,217.05,12843718
2024-12-11,217.84,218.42,214.82,216.28,49856445
2024-12-12,216.69,217.31,214.99,215.25,33064435
2024-12-13,214.97,223.27,214.71,219.58,26889292
2024-12-16,219.83,225.24,217.11,224.20,33929906
2024-12-17,221.90,232.97,217.95,230.86,72844155
2024-12-18,232.84,234.82,231.15,233.69,27266288
2024-12-19,232.87,240.16,232.08,237.57,22089515
2024-12-20,240.16,243.11,235.62,242.80,32639810
2024-12-23,243.21,243.71,238.99,239.85,27707119
2024-12-24,241.58,244.28,241.58,241.90,10180081
2024-12-25,243.03,246.16,230.71,233.60,20696675
2024-12-26,234.03,234.76,229.35,231.39,33812806
2024-12-27,231.82,234.55,231.24,232.85,51553299
2024-12-30,233.76,236.30,233.02,235.75,28077848
2024-12-31,236.60,240.19,232.72,232.87,22502227
2025-01-01,230.78,234.05,221.77,227.41,29561224
2025-01-02,226.76,238.14,224.40,232.29,17744337
2025-01-03,231.81,234.59,231.49,234.16,36256652
2025-01-06,235.83,243.31,233.13,239.98,16146475
2025-01-07,240.46,241.64,237.21,237.65,50488564
2025-01-08,235.10,244.35,233.55,241.40,23427139
2025-01-09,241.16,243.17,239.34,240.14,17179144
2025-01-10,241.95,242.95,235.83,236.00,70583794
2025-01-13,235.86,236.92,235.77,236.19,35315192
2025-01-14,235.90,237.49,233.44,233.66,41125173
2025-01-15,232.20,235.22,231.83,235.06,32855539
2025-01-16,235.50,238.23,232.24,232.42,34542672
2025-01-17,232.53,239.38,229.49,238.51,50943134
2025-01-20,237.17,250.98,236.48,243.67,20331291
2025-01-21,242.62,249.88,238.41,248.17,24473657
2025-01-22,250.05,256.16,248.79,254.40,47864492
2025-01-23,252.06,254.43,243.39,249.15,31575225
2025-01-24,248.89,253.47,247.87,252.29,32258751
2025-01-27,253.05,253.19,251.02,251.17,50451442
2025-01-28,253.55,255.18,247.30,248.93,20296257
2025-01-29,248.66,249.09,248.40,248.58,15132122
2025-01-30,247.11,248.51,239.72,243.39,73540884
2025-01-31,244.41,244.66,244.29,244.57,26923776
2025-02-03,245.07,246.54,243.72,245.73,36374946
2025-02-04,243.41,252.15,238.05,250.85,38801946
2025-02-05,249.77,251.04,247.69,249.00,27555937
2025-02-06,249.78,252.48,247.91,251.55,25882460
2025-02-07,253.56,253.96,248.07,248.96,25499771
2025-02-10,248.97,258.27,247.23,254.73,43741883
2025-02-11,255.72,260.96,255.28,257.71,37931208
2025-02-12,259.33,259.94,251.89,254.87,42679472
2025-02-13,252.21,261.59,252.20,259.35,12641410
2025-02-14,259.68,259.69,259.29,259.39,18383191
2025-02-17,258.15,259.52,253.84,256.08,55162765
2025-02-18,256.35,262.73,255.43,262.09,59665486
2025-02-19,262.49,266.70,260.14,266.66,31363508
2025-02-20,267.92,270.17,263.57,264.77,25676590
2025-02-21,265.78,269.78,261.01,268.27,21975563
2025-02-24,268.44,269.28,268.20,268.26,12277315
2025-02-25,264.46,267.11,262.13,263.74,36231345
2025-02-26,262.04,263.81,259.82,262.95,37282937
2025-02-27,259.45,268.09,259.01,266.87,53736107
2025-02-28,267.44,268.01,265.91,266.38,29948467
2025-03-03,266.66,266.92,265.91,266.01,52858235
2025-03-04,264.94,272.16,263.66,270.01,15437534
2025-03-05,272.81,280.48,272.36,276.10,51757289
2025-03-06,279.02,284.30,265.68,270.38,28253467
2025-03-07,264.88,267.38,258.65,263.05,32854042
2025-03-10,261.67,262.67,257.95,259.58,42690526
2025-03-11,260.03,262.24,256.30,258.10,38276538
2025-03-12,258.81,260.55,256.78,257.50,31657121
2025-03-13,257.18,258.77,254.96,255.73,76743253
2025-03-14,256.29,258.79,254.50,258.64,30632372
2025-03-17,260.10,260.55,256.43,256.96,17063835
2025-03-18,255.73,260.17,255.24,258.74,44434076
2025-03-19,257.66,261.65,257.09,259.86,51212119
2025-03-20,259.85,260.54,259.33,259.74,43553468
2025-03-21,260.32,261.69,259.41,260.45,36190003
2025-03-24,260.68,260.94,260.06,260.57,30218237
2025-03-25,261.09,262.31,255.38,256.14,37723215
2025-03-26,255.18,260.49,252.67,259.37,18338623
2025-03-27,258.36,261.98,257.88,261.76,34636100
2025-03-28,260.75,260.96,256.23,258.19,14083595
2025-03-31,259.77,262.02,259.06,261.70,42045071
2025-04-01,261.80,264.18,260.14,263.70,12482184
2025-04-02,265.42,266.21,259.30,262.44,26045431
2025-04-03,261.91,262.04,261.13,261.62,29328309
2025-04-04,260.41,263.94,259.32,263.44,33116367
2025-04-07,264.25,267.23,262.63,266.73,13292917
2025-04-08,265.10,270.38,262.96,269.57,36667052
2025-04-09,271.01,271.23,265.66,266.75,34599701
2025-04-10,267.07,268.52,256.05,261.72,98951209
2025-04-11,261.29,262.56,260.82,261.91,25283951
2025-04-14,261.25,262.58,260.03,262.17,37639121
2025-04-15,262.41,263.12,261.11,261.77,22372382
2025-04-16,261.77,263.39,261.30,262.12,21626024
2025-04-17,261.46,261.93,259.67,260.09,58497479
2025-04-18,260.94,262.28,259.90,260.73,31899428
2025-04-21,261.48,261.76,261.01,261.29,43482674
2025-04-22,262.87,266.13,262.79,264.04,29864541
2025-04-23,263.57,264.66,262.08,262.60,10012013
2025-04-24,261.96,262.29,261.22,261.24,28286028
2025-04-25,261.16,262.85,260.81,261.84,25657815
2025-04-28,262.67,263.19,257.18,258.63,16342374
2025-04-29,260.56,261.69,258.60,259.42,33770930
2025-04-30,258.49,258.51,256.54,257.77,48288450
2025-05-01,256.65,261.17,256.39,260.36,33692993
2025-05-02,259.10,262.54,257.21,261.67,35245141
2025-05-05,266.10,268.32,264.71,266.43,24409433
2025-05-06,265.16,269.41,263.13,268.09,31792067
2025-05-07,267.47,271.84,263.25,264.39,23067005
2025-05-08,266.20,267.26,263.97,267.17,25673401
2025-05-09,268.51,269.59,267.66,268.70,43615921
2025-05-12,269.67,270.70,267.09,267.49,26874265
2025-05-13,267.06,267.64,264.82,266.72,48544831
2025-05-14,266.51,269.56,262.47,268.73,42830920
2025-05-15,267.99,272.17,267.57,270.56,31994033
2025-05-16,269.07,270.08,261.95,264.33,38833150
2025-05-19,265.16,268.73,263.76,266.78,29509200
2025-05-20,267.03,269.36,265.67,267.95,42512175
2025-05-21,269.32,270.14,267.22,268.05,51418814
2025-05-22,267.75,271.05,260.86,263.08,47172574
2025-05-23,262.69,264.32,261.11,261.93,32468106
2025-05-26,261.46,261.98,260.48,261.09,29106488
2025-05-27,260.59,261.88,259.86,261.86,29726449
2025-05-28,261.37,263.97,260.61,263.09,33469685
2025-05-29,265.82,271.99,258.69,271.34,53668428
2025-05-30,271.75,272.48,271.44,272.32,12953336
2025-06-02,273.86,277.26,269.35,270.23,14427487
2025-06-03,269.75,277.83,269.06,275.26,30374274
2025-06-04,276.03,276.31,274.92,275.19,11455748
2025-06-05,274.56,277.98,272.88,277.96,17795116
2025-06-06,280.86,283.13,272.93,273.66,69845414
2025-06-09,274.99,278.68,274.95,276.52,29395884
2025-06-10,274.57,284.96,272.89,281.61,24631990
2025-06-11,279.31,282.26,275.58,275.59,39604407
2025-06-12,275.39,278.58,275.09,277.52,22580034
2025-06-13,278.95,285.08,274.67,283.86,22905354
2025-06-16,283.47,286.32,282.57,284.93,29079381
2025-06-17,283.50,290.18,281.20,288.74,21758880
2025-06-18,284.44,298.81,283.87,295.21,32672206
2025-06-19,294.82,304.47,294.22,299.33,28170494
2025-06-20,298.73,309.26,296.61,306.64,18018562
2025-06-23,305.15,310.33,299.41,299.92,58455718
2025-06-24,300.56,301.57,300.22,300.89,20252831
2025-06-25,300.60,303.19,299.19,301.98,56064915
2025-06-26,301.71,307.67,301.41,305.40,15838855
2025-06-27,303.36,304.11,302.29,302.65,39280118
2025-06-30,302.96,336.98,299.65,318.95,26961092
2025-07-01,317.37,319.67,310.77,313.26,32825393
2025-07-02,316.12,321.74,312.06,320.97,22198000
2025-07-03,319.80,327.31,319.63,324.05,46496262
2025-07-04,324.86,325.81,319.14,319.73,64944445
2025-07-07,322.78,324.52,303.13,308.67,15995601
2025-07-08,310.51,311.53,309.58,310.07,32888251
2025-07-09,310.59,314.84,309.07,312.23,36337187
2025-07-10,312.36,317.49,309.73,315.91,75767125
2025-07-11,314.90,327.16,305.28,325.31,36766674
2025-07-14,327.28,330.00,327.26,329.28,24337843
2025-07-15,329.28,329.35,328.11,328.22,20974591
2025-07-16,324.51,330.82,317.48,320.10,35374837
2025-07-17,319.33,322.27,308.31,312.14,20013823
2025-07-18,316.13,325.97,310.76,322.78,40411832
2025-07-21,318.53,339.62,315.30,339.48,45363656
2025-07-22,330.69,331.72,323.01,327.77,42931555
2025-07-23,327.34,329.68,327.00,328.03,49527752
2025-07-24,325.64,347.03,322.65,337.77,16371780
2025-07-25,338.51,339.15,335.30,335.86,33093394
2025-07-28,343.03,348.48,339.48,347.50,12827674
2025-07-29,344.19,348.69,330.10,334.97,45067361
2025-07-30,335.89,340.31,332.22,339.55,23742194
