date,open,high,low,close,volume
2024-09-20,380.00,381.44,378.09,379.53,10494880
2024-09-23,380.86,386.27,372.11,373.48,6943565
2024-09-24,379.53,386.93,377.60,384.94,11919521
2024-09-25,385.98,386.28,381.55,382.73,6340847
2024-09-26,371.33,371.97,358.82,371.37,4831480
2024-09-27,374.66,390.41,360.36,387.54,11467659
2024-09-30,389.48,393.15,380.97,383.42,5340559
2024-10-01,382.04,407.70,375.62,402.94,7303526
2024-10-02,400.49,405.80,397.38,399.09,6720913
2024-10-03,394.20,397.51,384.06,388.01,7497163
2024-10-04,389.61,393.67,386.32,393.35,17029031
2024-10-07,399.79,406.53,378.62,379.44,11976562
2024-10-08,377.37,381.44,376.68,381.33,10922921
2024-10-09,381.85,383.75,379.10,379.41,6750593
2024-10-10,380.80,386.54,371.90,386.42,5529941
2024-10-11,386.68,391.93,366.70,367.82,13407988
2024-10-14,378.85,381.54,372.59,376.92,14509133
2024-10-15,377.94,386.80,377.89,383.19,6260663
2024-10-16,385.14,392.89,369.10,374.93,3629589
2024-10-17,376.53,386.51,363.81,365.67,8501678
2024-10-18,367.31,369.52,352.39,357.98,4807313
2024-10-21,359.57,362.14,353.65,354.88,16265282
2024-10-22,351.27,364.66,350.90,364.48,13847689
2024-10-23,374.63,376.00,354.65,355.32,10519600
2024-10-24,354.09,355.66,343.49,347.63,4818875
2024-10-25,353.23,361.90,334.25,336.53,7599377
2024-10-28,334.75,340.11,333.40,339.76,10086552
2024-10-29,338.30,340.33,335.38,335.49,3409677
2024-10-30,335.12,338.29,332.64,336.59,8586326
2024-10-31,334.68,345.41,322.92,342.39,5167661
2024-11-01,342.85,347.98,330.34,335.94,8811725
2024-11-04,339.25,341.88,323.15,324.20,5459598
2024-11-05,325.83,328.14,323.01,327.99,13884345
2024-11-06,323.63,328.02,320.66,322.69,4392240
2024-11-07,321.32,325.96,319.92,325.53,1906988
2024-11-08,322.80,330.10,322.01,329.71,6354859
2024-11-11,329.64,331.30,321.66,321.89,2785005
2024-11-12,321.36,321.48,320.17,321.24,10272408
2024-11-13,321.57,327.56,306.15,310.21,6006506
2024-11-14,317.71,318.59,299.13,299.45,4621374
2024-11-15,299.60,309.34,294.46,306.61,5094919
2024-11-18,293.38,295.35,290.76,293.75,6491331
2024-11-19,297.66,300.80,280.40,283.82,4420791
2024-11-20,284.95,286.63,276.29,280.61,5096259
2024-11-21,282.15,284.42,281.14,282.63,6248399
2024-11-22,285.05,287.17,276.34,276.95,14894853
2024-11-25,276.04,276.63,271.40,271.70,8828185
2024-11-26,272.24,273.83,269.97,270.23,5651545
2024-11-27,262.21,278.67,259.22,278.00,16785107
2024-11-28,278.50,278.58,277.31,278.22,8524638
2024-11-29,278.56,281.26,267.05,272.82,5049775
2024-12-02,272.97,277.25,272.01,274.79,8872485
2024-12-03,274.76,276.30,273.95,274.24,5415597
2024-12-04,273.79,274.69,273.23,274.08,5855987
2024-12-05,272.56,274.57,269.79,272.47,9346139
2024-12-06,272.95,274.45,264.15,265.35,6651904
2024-12-09,265.96,270.94,265.83,270.48,6452207
2024-12-10,271.24,275.28,270.33,274.42,5284273
2024-12-11,274.69,275.18,274.51,274.64,7464192
2024-12-12,274.88,275.75,272.66,273.43,4442965
2024-12-13,272.02,281.66,269.33,279.22,12711691
2024-12-16,279.26,280.10,277.55,278.51,8028417
2024-12-17,278.31,281.48,274.05,275.71,13235756
2024-12-18,274.41,281.89,270.39,270.97,5748181
2024-12-19,274.36,277.19,270.49,275.27,11382255
2024-12-20,275.48,278.78,273.66,277.38,3960497
2024-12-23,274.05,276.06,270.03,271.71,6782274
2024-12-24,270.84,273.75,260.91,264.40,5118663
2024-12-25,263.71,268.71,262.93,266.60,8628049
2024-12-26,266.83,269.77,260.78,262.56,8335475
2024-12-27,265.01,268.10,257.21,257.26,3311281
2024-12-30,257.89,258.86,253.58,254.84,6926117
2024-12-31,254.73,255.01,249.85,250.53,3343380
2025-01-01,249.04,249.83,244.27,245.50,11573445
2025-01-02,244.88,249.69,234.87,237.29,8718386
2025-01-03,235.78,238.11,230.27,232.98,6490959
2025-01-06,232.89,242.24,231.15,236.74,7610284
2025-01-07,236.08,241.16,233.87,238.96,4491466
2025-01-08,238.61,241.68,236.94,239.74,8935320
2025-01-09,236.20,238.04,234.60,235.90,7608293
2025-01-10,237.89,246.17,231.20,241.90,9440058
2025-01-13,238.62,245.67,235.82,245.53,4890279
2025-01-14,244.43,245.05,242.40,243.40,10296955
2025-01-15,243.39,256.55,239.83,250.81,8611819
2025-01-16,251.97,256.80,237.85,244.48,11311458
2025-01-17,245.27,253.96,242.65,251.12,4087386
2025-01-20,251.71,252.76,250.79,251.69,6372346
2025-01-21,253.00,253.85,251.12,253.58,5722857
2025-01-22,254.92,257.00,245.33,246.61,6617468
2025-01-23,246.49,247.77,246.08,247.74,4677353
2025-01-24,246.93,247.55,244.40,245.54,7726715
2025-01-27,246.42,247.84,244.72,246.77,10229054
2025-01-28,246.39,247.12,244.80,245.05,6137508
2025-01-29,244.56,245.42,243.65,245.02,5726629
2025-01-30,243.73,245.44,241.99,243.54,3804472
2025-01-31,244.06,244.65,241.95,242.93,12642516
2025-02-03,242.97,247.89,242.55,245.31,5479662
2025-02-04,245.54,247.13,239.99,240.25,3486551
2025-02-05,241.43,242.54,235.49,237.04,10709391
2025-02-06,236.79,236.85,236.42,236.55,15933708
2025-02-07,236.82,236.94,235.89,236.28,3971551
2025-02-10,236.81,237.15,234.61,235.43,11203552
2025-02-11,233.53,236.96,226.77,231.87,5667993
2025-02-12,232.98,236.13,228.25,230.04,5538747
2025-02-13,229.79,231.15,223.27,226.08,13566749
2025-02-14,227.17,234.11,221.55,230.40,3820653
2025-02-17,231.19,231.22,227.87,228.66,7737835
2025-02-18,231.35,232.58,224.97,225.78,3895716
2025-02-19,226.07,227.88,225.92,226.95,6854857
2025-02-20,226.09,231.91,225.85,229.62,13533389
2025-02-21,227.98,237.80,226.56,233.17,5465656
2025-02-24,234.87,235.07,225.45,226.45,8888087
2025-02-25,225.66,228.69,224.61,227.71,4634448
2025-02-26,228.03,228.48,227.05,227.25,5969758
2025-02-27,226.39,228.49,226.27,228.32,5431772
2025-02-28,227.93,229.15,223.67,225.98,9789810
2025-03-03,227.09,227.16,220.86,222.32,8261172
2025-03-04,221.70,224.87,221.52,224.32,12151068
2025-03-05,224.92,228.99,224.74,227.17,9269984
2025-03-06,227.08,228.09,226.16,227.69,8564667
2025-03-07,226.96,231.94,226.75,229.71,9338118
2025-03-10,230.34,231.56,227.60,228.51,6626206
2025-03-11,229.59,231.38,228.14,229.46,6142540
2025-03-12,229.14,231.16,227.43,227.63,2628550
2025-03-13,226.91,227.05,220.39,224.42,4581611
2025-03-14,224.84,224.91,220.77,222.02,5807709
2025-03-17,220.75,228.49,217.35,226.19,5914900
2025-03-18,225.69,232.42,224.54,230.64,4288414
2025-03-19,230.53,234.86,229.38,232.46,3323008
2025-03-20,232.20,232.63,228.84,229.75,7209357
2025-03-21,229.17,231.43,224.93,227.82,4151904
2025-03-24,228.05,232.05,227.76,230.28,6534949
2025-03-25,230.24,234.89,229.85,232.87,9044665
2025-03-26,232.94,236.43,231.44,236.22,4587939
2025-03-27,236.14,236.34,235.77,236.23,3076785
2025-03-28,236.56,239.22,235.92,237.39,9190978
2025-03-31,237.30,238.12,237.03,237.22,9616304
2025-04-01,239.30,244.21,239.13,241.69,4724559
2025-04-02,243.33,247.27,242.94,244.76,7491547
2025-04-03,244.10,245.52,236.70,240.77,6146640
2025-04-04,240.73,242.45,239.77,241.98,7339675
2025-04-07,238.42,253.38,234.74,247.62,8689290
2025-04-08,244.96,249.81,240.44,242.41,8823889
2025-04-09,242.68,243.57,242.51,242.85,9034810
2025-04-10,244.32,244.52,240.30,241.62,3820456
2025-04-11,240.09,247.96,236.72,246.65,7607292
2025-04-14,247.23,248.79,243.17,244.86,12571346
2025-04-15,245.95,246.59,244.20,246.14,3829131
2025-04-16,246.01,246.45,245.53,246.24,9390182
2025-04-17,246.58,247.34,246.28,246.84,17995853
2025-04-18,246.82,247.19,246.75,247.06,5698183
2025-04-21,244.14,257.71,237.42,253.71,6683487
2025-04-22,255.01,256.65,247.31,248.46,10875635
2025-04-23,247.23,248.27,245.30,246.84,5427272
2025-04-24,247.19,247.81,244.20,245.68,10066397
2025-04-25,246.02,248.12,242.21,243.60,3482217
2025-04-28,243.39,244.12,240.47,242.03,10431142
2025-04-29,239.95,245.42,238.25,245.08,2828278
2025-04-30,245.86,247.27,233.10,240.38,3706471
2025-05-01,236.35,236.69,227.30,232.85,1985332
2025-05-02,230.50,234.56,223.40,227.32,6631170
2025-05-05,230.67,234.44,227.45,232.84,9349591
2025-05-06,234.57,236.98,234.55,236.96,7495737
2025-05-07,236.42,239.34,233.86,238.77,10231692
2025-05-08,240.50,241.84,236.96,237.25,6036614
2025-05-09,237.17,238.08,236.76,238.04,6790703
2025-05-12,238.25,240.04,236.60,237.00,15548533
2025-05-13,236.75,237.55,236.46,237.34,3659774
2025-05-14,236.59,242.03,236.28,240.52,5566458
2025-05-15,238.91,239.53,236.60,236.82,8844570
2025-05-16,236.23,238.33,235.40,238.31,8462110
2025-05-19,239.29,239.69,236.32,236.76,7825997
2025-05-20,236.12,237.20,230.61,232.70,6483154
2025-05-21,233.59,240.03,230.94,237.70,9143940
2025-05-22,237.13,239.18,235.27,235.90,6419257
2025-05-23,236.36,239.57,233.76,239.07,7511377
2025-05-26,238.68,240.72,237.73,238.10,4780546
2025-05-27,237.42,241.89,237.16,240.37,8116252
2025-05-28,239.83,243.71,239.68,242.62,7421308
2025-05-29,242.82,243.37,239.59,240.95,4586350
2025-05-30,239.82,240.44,237.72,239.20,6029382
2025-06-02,240.62,242.09,233.16,236.03,5346117
2025-06-03,235.37,241.84,234.39,240.08,6975283
2025-06-04,240.19,240.56,239.22,239.69,9652894
2025-06-05,240.63,243.16,240.44,243.04,1482157
2025-06-06,244.24,245.02,242.73,244.80,6768325
2025-06-09,243.29,247.68,237.94,240.36,9404499
2025-06-10,240.45,240.66,240.27,240.37,11809559
2025-06-11,240.89,243.08,237.97,239.56,8161452
2025-06-12,239.58,243.66,236.91,237.55,5147604
2025-06-13,236.77,237.40,234.36,235.31,7880092
2025-06-16,233.63,238.05,233.07,236.66,10122847
2025-06-17,235.57,239.13,234.43,238.35,8227629
2025-06-18,238.42,240.99,237.00,240.26,12017141
2025-06-19,240.20,240.81,239.06,239.66,8618829
2025-06-20,238.18,241.38,236.55,241.02,9409467
2025-06-23,241.32,242.21,236.40,238.23,5532522
2025-06-24,237.65,239.99,236.96,239.36,10964574
2025-06-25,238.33,240.94,237.48,240.42,5585385
2025-06-26,240.00,241.30,231.64,234.85,5169520
2025-06-27,235.47,239.74,234.66,237.21,5048487
2025-06-30,235.82,236.33,235.36,235.71,8108032
2025-07-01,234.78,236.03,234.26,235.20,8066922
2025-07-02,235.61,237.26,234.29,236.16,9310421
2025-07-03,233.70,234.69,228.30,229.25,13841321
2025-07-04,229.07,230.64,225.83,227.17,6884520
2025-07-07,224.46,236.37,220.56,232.83,8550607
2025-07-08,232.18,235.25,229.77,234.24,7543340
2025-07-09,234.71,238.08,231.28,237.28,4602243
2025-07-10,236.23,240.05,235.66,238.86,3268498
2025-07-11,237.92,239.12,236.86,237.21,7054309
2025-07-14,237.06,241.58,234.57,240.60,4396458
2025-07-15,241.86,242.29,238.81,239.26,14136585
2025-07-16,240.78,240.91,233.15,235.89,12355589
2025-07-17,235.96,236.75,235.02,236.37,6221345
2025-07-18,236.06,237.28,235.94,236.80,7388478
2025-07-21,236.88,238.21,236.17,236.22,8405772
2025-07-22,235.91,240.41,233.09,239.77,7691974
2025-07-23,240.19,245.06,238.42,242.78,5190279
2025-07-24,245.67,246.15,238.77,239.98,9457790
2025-07-25,239.51,240.78,239.06,240.00,5740839
2025-07-28,239.94,240.11,236.95,237.46,6113092
2025-07-29,236.92,241.20,236.92,240.94,6378993
2025-07-30,237.13,240.49,231.53,233.68,8324661
