date,open,high,low,close,volume
2024-02-02,244.21,256.41,243.04,255.87,12204761
2024-02-05,256.32,258.73,255.99,256.91,6055235
2024-02-06,257.49,259.91,248.01,249.70,5851889
2024-02-07,249.48,250.57,249.11,250.27,7014730
2024-02-08,251.18,252.87,246.30,247.93,12004252
2024-02-09,248.60,250.22,247.32,250.01,6786389
2024-02-12,251.19,259.58,247.25,254.81,3373375
2024-02-13,253.24,258.03,237.29,247.05,7594534
2024-02-14,245.73,250.28,245.16,248.70,6671648
2024-02-15,247.74,252.46,247.14,252.13,9374840
2024-02-16,251.69,253.49,245.22,247.51,6324807
2024-02-19,247.13,249.87,246.47,248.76,12938618
2024-02-20,247.80,250.07,246.97,249.41,7266521
2024-02-21,254.53,256.21,239.32,242.55,10623999
2024-02-22,243.40,245.64,242.37,245.07,8565154
2024-02-23,248.26,250.90,246.67,247.87,7674509
2024-02-26,249.32,250.91,246.06,246.27,8613667
2024-02-27,245.98,248.14,239.81,240.41,9053127
2024-02-28,239.19,239.31,232.81,235.87,14179331
2024-02-29,240.43,246.72,217.50,227.62,4124548
2024-03-01,227.04,228.33,225.56,225.80,11898154
2024-03-04,225.44,235.09,218.53,233.01,4106991
2024-03-05,234.18,236.54,233.01,235.20,5341817
2024-03-06,233.57,237.43,229.59,229.73,6302912
2024-03-07,231.30,233.43,231.08,231.75,7293909
2024-03-08,231.79,232.13,229.33,230.15,10094221
2024-03-11,227.56,231.02,221.02,224.43,7640528
2024-03-12,223.80,228.76,222.06,226.77,6760822
2024-03-13,226.69,226.97,225.40,226.49,10174463
2024-03-14,225.66,225.88,221.69,223.48,2613025
2024-03-15,225.16,227.53,220.44,220.51,20401885
2024-03-18,223.13,229.48,216.76,226.56,6365401
2024-03-19,227.13,227.91,226.73,227.67,7723720
2024-03-20,228.03,228.13,224.69,225.00,3873396
2024-03-21,225.00,225.00,224.87,224.88,9273062
2024-03-22,229.02,238.31,226.66,231.86,5237803
2024-03-25,229.88,231.75,227.99,228.70,3722405
2024-03-26,229.24,231.54,229.16,230.34,8854886
2024-03-27,231.96,232.42,222.27,224.60,3535281
2024-03-28,224.33,226.07,224.10,225.19,11443332
2024-03-29,229.83,237.40,229.16,233.23,14786449
2024-04-01,232.88,234.50,232.08,233.92,4225324
2024-04-02,234.13,235.74,233.25,234.89,6407824
2024-04-03,237.48,240.76,236.19,238.96,7467251
2024-04-04,240.76,242.26,232.98,234.97,17771721
2024-04-05,237.66,240.38,236.55,238.82,6759006
2024-04-08,238.54,241.70,237.27,240.45,11552563
2024-04-09,237.87,239.15,237.57,238.15,5571096
2024-04-10,238.38,238.76,234.16,235.30,3802565
2024-04-11,235.28,236.27,232.52,233.52,7916978
2024-04-12,232.29,237.53,231.85,237.27,4438263
2024-04-15,237.53,239.44,236.22,238.87,7819690
2024-04-16,238.18,241.76,235.64,241.69,5004115
2024-04-17,237.12,249.03,235.92,247.51,7800731
2024-04-18,247.35,249.68,242.34,244.83,11298689
2024-04-19,244.71,245.03,243.64,244.52,12071275
2024-04-22,244.70,245.68,244.13,245.18,6932845
2024-04-23,247.01,250.47,239.04,240.93,10666782
2024-04-24,240.65,248.89,239.32,245.88,6149365
2024-04-25,246.17,246.91,245.61,246.27,9031791
2024-04-26,246.28,254.40,245.91,249.63,8873703
2024-04-29,248.78,252.15,245.77,246.50,4361236
2024-04-30,244.83,248.94,243.87,247.60,6259075
2024-05-01,246.82,247.68,246.04,246.24,5312564
2024-05-02,244.70,249.30,242.94,249.14,2465577
2024-05-03,249.21,252.38,243.84,243.89,6452181
2024-05-06,244.02,245.80,242.36,242.72,5469355
2024-05-07,242.80,243.70,242.58,242.89,7705859
2024-05-08,242.23,244.37,237.18,239.67,3933492
2024-05-09,238.23,242.82,236.89,242.05,6292204
2024-05-10,240.50,247.18,238.81,244.30,6521752
2024-05-13,244.19,245.08,243.78,244.93,7574263
2024-05-14,245.56,252.31,239.46,248.79,3390053
2024-05-15,248.91,251.74,243.20,245.23,8467193
2024-05-16,241.95,243.17,234.40,239.38,4522814
2024-05-17,237.97,238.39,237.64,237.68,7327337
2024-05-20,237.68,238.54,235.25,238.49,4436148
2024-05-21,239.90,241.83,236.59,241.18,8275772
2024-05-22,241.20,241.65,239.19,239.87,4856879
2024-05-23,240.03,246.12,237.99,243.52,8295426
2024-05-24,244.41,244.79,243.74,244.72,9162593
2024-05-27,245.38,245.72,243.88,244.44,14072942
2024-05-28,244.74,245.50,244.44,244.52,8106090
2024-05-29,243.38,248.11,241.54,247.93,3164789
2024-05-30,244.44,260.57,240.46,256.52,5671910
2024-05-31,258.06,260.96,255.30,259.73,6677719
2024-06-03,261.89,270.10,259.81,269.14,5604164
2024-06-04,268.68,270.45,268.66,269.46,14206133
2024-06-05,269.57,276.20,269.51,275.96,15627449
2024-06-06,277.94,278.16,276.64,277.08,7390986
2024-06-07,275.13,276.55,273.59,274.10,12588321
2024-06-10,273.57,277.78,271.04,277.21,8750831
2024-06-11,280.87,282.84,269.27,272.35,5673365
2024-06-12,278.18,279.23,266.88,268.49,11633117
2024-06-13,277.32,282.33,272.54,278.88,3590573
2024-06-14,278.49,279.95,276.11,277.02,5402462
2024-06-17,272.83,278.05,265.30,269.84,4349040
2024-06-18,271.05,272.65,263.93,266.35,7596107
2024-06-19,264.79,276.04,256.89,271.68,10522135
2024-06-20,273.47,274.63,269.66,270.16,8464952
2024-06-21,271.19,272.00,269.93,271.03,4151759
2024-06-24,273.37,275.36,266.61,267.34,7320217
2024-06-25,267.44,271.26,265.95,269.36,6341415
2024-06-26,269.59,269.93,264.26,266.57,7141176
2024-06-27,264.36,264.66,262.10,264.05,8197493
2024-06-28,263.99,266.76,252.03,256.99,5917735
2024-07-01,254.96,256.12,252.86,253.66,5726847
2024-07-02,258.18,260.19,256.79,257.87,6340302
2024-07-03,258.68,262.99,250.65,253.15,5690629
2024-07-04,252.19,252.24,248.51,250.01,4966735
2024-07-05,248.50,251.82,241.12,243.45,4177836
2024-07-08,243.14,243.60,238.19,239.22,3053023
2024-07-09,237.66,243.58,236.52,242.05,5882728
2024-07-10,238.85,252.25,236.75,250.26,10113590
2024-07-11,250.73,261.03,246.64,255.21,5903017
2024-07-12,255.78,257.12,252.82,253.90,8185681
2024-07-15,253.76,254.12,253.73,253.99,8093885
2024-07-16,250.94,264.30,247.82,261.48,5078531
2024-07-17,260.32,268.56,257.49,265.99,5068438
2024-07-18,264.23,264.30,262.58,262.65,8914454
2024-07-19,262.87,264.18,260.63,261.38,7145200
2024-07-22,261.06,262.03,259.75,260.15,7935819
2024-07-23,259.19,262.76,253.24,255.91,4163662
2024-07-24,256.78,258.22,256.78,257.64,7492170
2024-07-25,257.25,259.15,256.90,258.73,4749257
2024-07-26,259.42,259.60,254.14,254.73,2282545
2024-07-29,254.81,255.81,253.80,255.49,5310814
2024-07-30,254.99,259.05,253.70,258.53,4013424
2024-07-31,256.67,267.39,250.96,264.25,8583886
2024-08-01,261.21,269.12,260.48,268.35,9423086
2024-08-02,271.27,275.08,267.92,273.78,6422712
2024-08-05,274.84,278.36,264.54,264.74,34306060
2024-08-06,262.91,266.51,254.80,259.77,3879503
2024-08-07,259.39,259.98,259.25,259.56,6615799
2024-08-08,260.31,263.09,246.69,253.45,7142763
2024-08-09,251.44,258.07,249.73,256.41,21226658
2024-08-12,254.07,261.39,253.53,259.74,8461593
2024-08-13,262.88,266.44,250.79,250.86,8062814
2024-08-14,249.84,250.52,249.62,249.92,8183846
2024-08-15,251.02,254.07,250.06,252.76,18195031
2024-08-16,252.04,259.25,245.53,256.97,17581376
2024-08-19,255.02,263.01,250.06,262.52,6157776
2024-08-20,263.46,264.60,262.09,263.05,11347172
2024-08-21,264.62,274.89,256.14,271.58,11540096
2024-08-22,277.92,279.98,260.49,263.52,7702816
2024-08-23,261.11,263.45,252.91,258.81,6486489
2024-08-26,261.52,262.75,254.19,254.87,7497120
2024-08-27,256.35,260.14,250.53,251.36,10512351
2024-08-28,250.76,252.41,250.70,252.31,12948188
2024-08-29,252.91,254.59,250.73,251.18,6024088
2024-08-30,251.43,252.65,249.68,252.05,5072851
2024-09-02,253.43,253.62,253.11,253.14,6048540
2024-09-03,250.78,252.89,245.34,248.91,6452930
2024-09-04,250.72,252.00,243.58,245.23,10982098
2024-09-05,244.16,258.36,243.41,257.66,4710263
2024-09-06,258.79,261.39,252.08,254.39,11736982
2024-09-09,251.27,256.50,250.56,256.25,7839204
2024-09-10,255.72,256.36,255.70,256.32,12570815
2024-09-11,256.32,256.65,254.96,255.12,9865963
2024-09-12,255.42,255.60,252.86,253.47,10386218
2024-09-13,252.82,254.46,251.24,254.27,10478324
2024-09-16,253.43,254.04,251.48,251.55,4768117
2024-09-17,254.55,255.27,244.70,245.38,6072129
2024-09-18,256.41,257.44,255.65,256.40,14677396
2024-09-19,255.10,258.94,239.48,247.35,5696302
2024-09-20,247.34,252.10,245.83,251.19,4212481
2024-09-23,255.75,263.22,249.22,262.80,16883979
2024-09-24,262.38,271.65,261.11,270.54,4042999
2024-09-25,264.73,266.84,262.31,263.59,10043784
2024-09-26,263.59,264.96,260.69,261.26,11735788
2024-09-27,261.48,268.75,260.53,268.45,14973674
2024-09-30,268.07,270.06,267.84,270.01,9729851
2024-10-01,270.19,275.42,257.69,262.61,3177533
2024-10-02,261.78,263.75,261.60,263.31,10206074
2024-10-03,262.05,268.15,260.78,265.72,7298183
2024-10-04,268.42,273.58,267.67,270.06,6210095
2024-10-07,270.25,271.32,267.31,268.36,10728520
2024-10-08,272.25,281.17,265.10,278.70,5213511
2024-10-09,278.67,282.89,277.56,281.60,1948233
2024-10-10,283.48,291.13,282.58,286.46,5567583
2024-10-11,286.17,287.45,285.82,287.26,11342053
2024-10-14,288.28,299.54,286.25,294.55,8008031
2024-10-15,291.88,300.17,289.53,299.25,4807482
2024-10-16,298.61,301.53,297.24,301.22,4588833
2024-10-17,298.57,299.57,294.51,296.35,6558739
2024-10-18,295.90,321.26,289.97,310.57,18550755
2024-10-21,310.78,312.36,309.36,311.15,5776029
2024-10-22,309.38,310.62,301.87,305.16,11019658
2024-10-23,305.79,306.24,303.59,304.47,9875008
2024-10-24,300.94,303.67,295.74,297.16,6515848
2024-10-25,292.45,301.11,284.25,289.18,7255476
2024-10-28,286.06,289.33,282.41,283.49,6989075
2024-10-29,284.40,290.12,283.10,288.12,5507694
2024-10-30,288.34,289.67,276.60,279.12,8917456
2024-10-31,279.23,281.75,269.76,274.13,5941225
2024-11-01,268.62,285.61,263.46,283.67,6746387
2024-11-04,286.71,287.17,270.12,277.95,5144089
2024-11-05,276.76,277.49,272.73,273.77,6379940
2024-11-06,272.55,276.26,267.00,269.11,6050327
2024-11-07,272.51,276.84,256.02,261.00,3351692
2024-11-08,258.97,270.04,256.93,268.69,15099339
2024-11-11,270.49,272.22,268.95,269.83,5672878
2024-11-12,271.62,273.63,271.60,272.42,7988796
2024-11-13,275.06,277.82,264.61,266.69,6921606
2024-11-14,276.64,279.64,269.06,278.51,4126654
2024-11-15,280.34,283.23,269.15,270.03,5218702
2024-11-18,270.49,271.51,260.60,264.66,7328246
2024-11-19,264.23,266.42,262.57,263.60,5622184
2024-11-20,263.78,268.72,262.81,268.01,9642225
2024-11-21,267.95,268.96,266.82,268.71,8920576
2024-11-22,266.09,269.86,264.85,264.88,8402983
2024-11-25,260.58,262.71,255.31,255.87,6778483
2024-11-26,258.35,259.09,246.40,250.08,7944981
2024-11-27,250.32,250.66,244.59,246.06,6936542
2024-11-28,245.39,248.53,243.88,247.19,5721919
2024-11-29,246.39,247.33,245.42,246.17,3791091
2024-12-02,247.32,248.47,245.25,245.28,3716115
2024-12-03,245.50,245.61,244.83,245.28,7693710
2024-12-04,240.83,252.86,239.71,252.29,1060028
2024-12-05,254.06,261.86,252.88,259.07,6712600
2024-12-06,260.10,260.10,251.45,254.01,15463396
2024-12-09,251.90,253.40,240.89,245.19,5998074
2024-12-10,242.80,245.35,232.66,237.00,3963733
2024-12-11,238.48,244.34,237.29,241.02,10874441
2024-12-12,242.60,255.30,237.09,251.80,9021711
2024-12-13,249.88,260.13,248.25,258.32,3173363
2024-12-16,260.43,260.76,251.10,253.05,8574649
2024-12-17,254.03,267.54,251.33,261.32,5941756
2024-12-18,261.66,262.36,258.44,260.15,7771922
2024-12-19,258.67,261.91,249.37,253.40,10212643
2024-12-20,254.51,254.81,253.90,254.43,14525043
2024-12-23,253.91,256.27,250.58,251.14,5007286
2024-12-24,250.83,250.83,250.74,250.82,7120982
2024-12-25,252.67,254.91,240.77,242.09,6199215
2024-12-26,242.47,243.24,241.13,241.57,11922105
2024-12-27,240.38,244.69,239.24,243.95,18343946
2024-12-30,241.97,244.62,235.97,238.01,7558941
2024-12-31,237.04,241.43,225.59,230.69,7368579
2025-01-01,231.06,231.08,229.93,230.68,10044934
2025-01-02,227.12,230.67,220.79,224.78,4666169
2025-01-03,224.42,225.74,221.37,222.86,5839212
2025-01-06,224.19,225.24,220.19,221.34,4244707
2025-01-07,220.89,221.14,203.74,212.10,7985379
2025-01-08,212.51,213.02,211.28,211.46,12087515
2025-01-09,208.95,212.73,205.56,205.74,4540302
2025-01-10,204.84,207.54,204.11,207.00,5692240
2025-01-13,205.61,207.47,204.09,204.95,9043879
2025-01-14,205.39,207.73,200.02,202.04,4651266
2025-01-15,199.63,210.22,199.19,208.27,7895093
2025-01-16,208.82,209.21,208.06,208.46,7645165
2025-01-17,208.22,209.61,207.39,207.89,5846965
2025-01-20,207.94,210.26,205.56,210.03,7050251
2025-01-21,209.12,217.59,207.85,214.81,6120966
2025-01-22,212.85,215.11,205.15,210.85,9723773
2025-01-23,210.81,211.90,207.16,207.26,6452403
2025-01-24,207.68,208.79,202.32,204.64,8694111
2025-01-27,204.95,205.12,204.76,204.82,4067567
2025-01-28,206.01,207.30,199.77,202.32,7478241
2025-01-29,201.31,202.05,196.27,196.84,3739417
2025-01-30,196.20,196.57,193.24,195.05,8737499
2025-01-31,191.51,204.06,191.00,199.43,17861079
2025-02-03,201.87,202.53,192.92,194.92,3053384
2025-02-04,196.39,197.29,192.35,192.72,5417599
2025-02-05,192.31,193.78,192.21,193.40,6300906
2025-02-06,195.40,199.31,194.74,197.63,5380346
2025-02-07,195.91,198.80,190.34,192.37,6885948
2025-02-10,192.24,193.98,188.52,190.55,2548188
2025-02-11,191.91,192.13,181.29,185.62,5184354
2025-02-12,185.84,187.63,185.17,186.85,4801871
2025-02-13,186.66,188.30,183.33,184.84,9939872
2025-02-14,184.38,184.74,183.05,183.83,16222456
2025-02-17,183.90,185.38,182.29,182.51,5559212
2025-02-18,183.50,183.69,182.41,182.78,12751074
2025-02-19,183.49,184.89,179.81,181.37,12674198
2025-02-20,181.48,183.33,179.95,182.92,4099190
2025-02-21,183.03,187.40,182.80,185.16,13786329
2025-02-24,185.92,186.10,184.30,184.68,7226317
2025-02-25,184.82,185.82,184.18,184.46,4099568
2025-02-26,184.62,185.06,184.51,184.95,12960861
2025-02-27,184.63,185.07,181.01,181.76,7438386
2025-02-28,182.10,183.22,182.05,182.37,8388556
2025-03-03,182.22,182.80,181.70,182.49,10531706
2025-03-04,182.64,182.81,182.31,182.55,9703753
2025-03-05,184.62,187.35,183.21,186.11,10330548
2025-03-06,185.77,185.90,181.57,183.81,7800187
2025-03-07,184.65,184.88,178.89,180.44,5877559
2025-03-10,180.17,180.61,180.09,180.18,6050656
2025-03-11,180.04,182.45,178.41,179.20,8352416
2025-03-12,178.75,179.15,178.42,178.60,4764541
2025-03-13,178.79,178.91,171.72,174.63,9906699
2025-03-14,172.58,173.62,170.10,170.38,4993762
2025-03-17,170.47,172.92,169.93,172.75,8484686
2025-03-18,173.14,174.01,167.30,170.29,7074108
2025-03-19,171.24,173.67,164.42,165.69,7571831
2025-03-20,165.74,166.76,164.99,165.23,6400266
2025-03-21,164.85,167.89,160.38,160.78,18871887
2025-03-24,163.75,170.58,160.56,165.81,2791460
2025-03-25,164.84,172.20,164.21,168.69,6772203
2025-03-26,163.78,173.11,161.31,173.00,4742873
2025-03-27,172.57,177.57,171.72,175.68,8486675
2025-03-28,177.14,178.12,173.89,174.60,13538326
2025-03-31,174.54,174.64,173.78,173.79,4853338
2025-04-01,173.76,174.18,172.85,172.89,5849824
2025-04-02,171.76,177.80,169.73,176.88,16124987
2025-04-03,175.72,179.08,175.65,177.71,7810913
2025-04-04,175.71,177.03,173.94,174.55,7339754
2025-04-07,175.19,176.79,171.65,173.09,12769240
2025-04-08,174.18,178.47,172.63,176.43,13628829
2025-04-09,176.85,177.51,175.51,176.22,2789029
2025-04-10,176.49,176.79,174.60,174.86,4356571
2025-04-11,174.79,183.85,174.14,181.88,11328947
2025-04-14,183.47,183.88,178.60,179.37,11144157
2025-04-15,180.33,180.45,176.76,176.98,13746401
2025-04-16,176.34,179.86,174.13,179.22,7764202
2025-04-17,178.80,181.46,178.23,181.22,4650908
2025-04-18,181.73,182.93,181.53,182.22,4726686
2025-04-21,182.57,182.66,181.81,181.89,3869627
2025-04-22,181.59,183.34,180.54,182.71,7236543
2025-04-23,181.78,189.90,179.78,188.32,4251181
2025-04-24,188.18,188.26,187.71,188.07,19098482
2025-04-25,186.82,193.25,185.79,190.63,13172771
2025-04-28,190.13,195.38,190.09,193.26,6459096
2025-04-29,193.08,193.54,191.64,192.39,13191339
2025-04-30,191.76,193.63,191.03,192.98,8204362
2025-05-01,192.67,194.26,192.62,193.89,7630977
2025-05-02,193.54,194.92,193.23,194.81,4016266
2025-05-05,196.50,197.20,190.34,191.76,5689222
2025-05-06,189.09,201.02,186.86,197.05,15560895
2025-05-07,197.73,204.99,196.74,202.48,8132085
2025-05-08,205.07,207.16,196.68,197.86,8356803
2025-05-09,197.33,201.48,192.41,194.80,5646086
2025-05-12,193.91,203.12,188.92,200.46,5217124
2025-05-13,200.90,203.48,199.25,203.00,3679938
2025-05-14,203.97,204.63,200.39,200.77,8685854
2025-05-15,198.47,204.31,196.05,204.29,6066880
2025-05-16,204.41,204.83,201.54,201.58,7596423
2025-05-19,202.39,203.26,201.21,201.36,4984131
2025-05-20,200.54,202.36,196.18,199.26,6407957
2025-05-21,200.24,200.54,198.89,200.15,8428316
2025-05-22,199.37,200.63,198.96,200.57,5656926
2025-05-23,198.96,200.63,197.24,198.12,5652582
2025-05-26,198.50,200.91,197.72,200.55,9600361
2025-05-27,200.28,202.07,197.69,199.31,4967776
2025-05-28,199.68,202.22,198.40,201.45,5103704
2025-05-29,202.14,202.33,201.97,202.28,6088076
2025-05-30,203.05,207.40,199.39,205.20,11866205
2025-06-02,200.36,203.99,198.64,201.25,3894533
2025-06-03,201.23,203.89,198.98,199.39,4728571
2025-06-04,199.09,200.29,198.70,199.93,6651151
2025-06-05,201.08,202.77,200.88,201.73,5427300
2025-06-06,201.83,202.68,200.15,200.65,7456014
2025-06-09,200.80,201.12,195.32,196.38,6092777
2025-06-10,197.21,197.37,194.60,195.79,6116593
2025-06-11,196.50,197.24,192.50,193.40,8621715
2025-06-12,190.40,198.28,188.67,197.00,10548425
2025-06-13,196.00,197.04,195.01,195.87,9120729
2025-06-16,196.23,198.13,196.01,197.45,3933152
2025-06-17,196.67,202.05,193.40,201.25,4780750
2025-06-18,201.54,201.82,201.07,201.72,7688649
2025-06-19,202.02,203.35,198.29,199.95,9029658
2025-06-20,202.60,204.23,195.52,196.17,8968677
2025-06-23,197.36,198.91,196.37,198.43,8087507
2025-06-24,199.65,204.14,198.98,201.77,8051768
2025-06-25,200.35,202.75,197.08,197.63,8518199
2025-06-26,197.77,198.80,194.69,196.57,5319071
2025-06-27,195.99,196.09,194.66,195.78,17636240
2025-06-30,196.52,196.57,191.32,193.20,6166787
2025-07-01,193.26,194.29,192.76,193.47,8597472
2025-07-02,193.98,194.19,192.15,192.83,17078699
2025-07-03,192.37,194.20,191.84,193.94,2289513
2025-07-04,195.93,198.87,194.19,196.50,15253568
2025-07-07,196.73,201.92,193.30,201.70,5736581
2025-07-08,201.21,202.64,198.89,199.95,8607798
2025-07-09,199.96,201.27,199.80,200.97,2974989
2025-07-10,200.90,201.19,200.45,201.06,9761190
2025-07-11,201.26,201.46,199.73,199.93,6928147
2025-07-14,198.99,203.69,196.54,203.35,7912054
2025-07-15,202.12,208.72,198.71,208.50,9103446
2025-07-16,209.40,209.96,206.63,206.90,8528644
2025-07-17,206.49,209.76,206.02,208.18,9468319
2025-07-18,209.20,209.88,205.56,206.31,4964908
2025-07-21,206.54,208.37,203.04,203.30,6268514
2025-07-22,201.29,202.05,197.98,200.71,2017627
2025-07-23,201.14,204.33,197.71,198.02,8058915
2025-07-24,197.54,198.81,196.22,197.24,8000438
2025-07-25,197.26,198.26,194.48,195.94,12181586
2025-07-28,196.95,197.04,196.38,196.87,6946168
2025-07-29,197.38,197.74,194.40,195.81,11006113
2025-07-30,195.88,199.96,194.89,199.24,10770069
