date,open,high,low,close,volume
2024-03-05,474.52,481.72,473.73,480.54,18321623
2024-03-06,480.06,486.92,475.58,484.84,38422929
2024-03-07,486.01,490.06,485.38,488.16,31996853
2024-03-08,484.21,499.74,480.16,496.12,23427843
2024-03-11,496.07,505.39,493.52,504.72,19196196
2024-03-12,504.59,505.98,503.48,505.54,42695096
2024-03-13,505.42,509.64,498.17,499.64,25563864
2024-03-14,500.84,503.73,470.83,479.93,12073853
2024-03-15,478.89,482.08,475.72,477.05,15265873
2024-03-18,472.90,485.68,469.35,484.59,26162223
2024-03-19,496.97,506.77,466.75,467.96,27612186
2024-03-20,471.97,477.71,456.94,460.59,17525252
2024-03-21,465.00,474.96,460.94,467.24,18661314
2024-03-22,467.46,473.86,466.02,473.06,27646009
2024-03-25,473.90,477.74,473.25,476.22,18892876
2024-03-26,472.60,474.61,465.33,468.83,25630096
2024-03-27,468.40,471.58,467.08,469.56,22924347
2024-03-28,464.83,503.24,454.52,490.00,14498229
2024-03-29,490.18,505.05,479.74,503.78,28396892
2024-04-01,504.15,507.18,501.98,506.85,21893705
2024-04-02,514.52,515.23,487.10,495.04,29566939
2024-04-03,495.75,499.43,494.98,498.66,29132273
2024-04-04,501.93,506.62,501.56,503.20,18137746
2024-04-05,509.44,511.11,491.77,493.12,21161270
2024-04-08,493.98,503.48,493.42,499.02,79927250
2024-04-09,488.62,539.02,483.79,522.40,37283450
2024-04-10,521.98,522.23,515.58,518.34,10728689
2024-04-11,516.51,528.42,508.97,527.31,21559497
2024-04-12,521.58,548.06,518.25,542.57,17510495
2024-04-15,540.07,541.33,533.76,537.51,14908947
2024-04-16,538.85,539.55,536.96,539.00,8712356
2024-04-17,544.18,561.37,505.06,513.13,14909871
2024-04-18,511.78,516.95,492.87,500.50,40357245
2024-04-19,492.87,497.21,477.52,480.56,20332064
2024-04-22,479.88,480.84,475.12,476.92,28188332
2024-04-23,470.44,476.74,454.17,454.89,20099738
2024-04-24,438.00,448.88,395.59,427.83,40056012
2024-04-25,427.29,432.40,425.61,432.11,16223245
2024-04-26,431.07,433.66,431.07,433.02,18667264
2024-04-29,435.46,452.93,415.42,417.61,21152792
2024-04-30,419.30,427.47,407.42,409.43,11919973
2024-05-01,407.57,409.28,401.60,405.80,27320153
2024-05-02,407.23,415.09,402.93,412.15,17736628
2024-05-03,409.79,411.43,405.54,406.01,21122528
2024-05-06,406.53,407.60,406.06,407.40,23661779
2024-05-07,409.29,411.75,404.29,404.59,15056125
2024-05-08,403.41,409.13,392.92,396.34,28314771
2024-05-09,397.62,399.94,396.67,399.57,24097144
2024-05-10,397.85,402.49,386.44,389.60,31180876
2024-05-13,389.33,391.13,388.80,390.96,47060541
2024-05-14,390.83,392.21,386.97,388.66,22621886
2024-05-15,384.44,385.07,365.72,374.09,30114113
2024-05-16,375.95,386.68,372.37,382.70,22746539
2024-05-17,377.24,390.97,373.35,390.39,23701337
2024-05-20,391.12,391.38,384.90,386.45,23251462
2024-05-21,386.69,387.43,385.42,386.17,10393960
2024-05-22,385.92,396.15,383.06,391.09,17541314
2024-05-23,390.68,399.89,382.12,396.91,18995398
2024-05-24,394.42,423.11,391.41,414.26,12143808
2024-05-27,410.73,414.41,395.43,405.18,39579706
2024-05-28,404.11,417.01,398.64,412.62,35313425
2024-05-29,417.58,419.21,411.47,418.52,7737634
2024-05-30,418.09,421.23,410.72,411.08,24805887
2024-05-31,410.19,411.78,409.93,411.35,20715256
2024-06-03,418.71,421.13,394.46,396.73,51125279
2024-06-04,394.47,401.82,393.23,400.36,24933345
2024-06-05,401.71,403.39,382.47,389.03,15548559
2024-06-06,389.05,391.34,381.69,383.02,18443348
2024-06-07,379.38,380.60,370.01,372.14,35371068
2024-06-10,371.50,380.31,367.81,379.36,13688501
2024-06-11,376.98,384.54,365.35,368.16,26521073
2024-06-12,369.11,374.75,357.17,360.37,9936568
2024-06-13,360.55,380.76,340.22,343.95,10659990
2024-06-14,344.68,349.16,343.58,349.04,32385760
2024-06-17,347.62,359.42,344.68,354.59,52053551
2024-06-18,355.02,355.14,354.54,354.92,19718485
2024-06-19,356.01,358.52,346.67,350.12,20795224
2024-06-20,351.14,353.22,347.25,348.00,11042039
2024-06-21,345.05,347.53,336.47,340.63,56801255
2024-06-24,340.64,344.76,334.54,335.34,27082139
2024-06-25,335.70,337.35,316.62,322.02,14094336
2024-06-26,322.35,325.40,318.62,325.36,23163555
2024-06-27,326.20,328.09,325.91,326.91,16792355
2024-06-28,324.94,336.48,301.58,314.85,25654077
2024-07-01,318.13,327.83,315.73,321.76,19178757
2024-07-02,321.50,328.61,320.98,328.08,16569270
2024-07-03,328.35,337.98,325.95,336.17,24687454
2024-07-04,335.89,337.05,335.23,335.83,22632972
2024-07-05,341.55,342.98,327.09,328.02,16384487
2024-07-08,327.51,329.08,327.42,328.81,16026622
2024-07-09,327.23,339.58,326.39,335.03,20032182
2024-07-10,334.10,335.02,330.81,331.38,14101749
2024-07-11,333.25,338.68,317.10,318.47,17895792
2024-07-12,320.69,330.48,305.78,307.00,49265184
2024-07-15,301.86,307.56,295.20,297.75,11464022
2024-07-16,295.75,296.21,293.71,295.24,21534784
2024-07-17,295.86,297.37,294.27,295.47,23651491
2024-07-18,298.27,302.16,289.21,290.50,22129434
2024-07-19,294.89,300.20,276.40,282.36,34804065
2024-07-22,282.65,283.46,275.64,278.02,12910609
2024-07-23,278.13,284.17,277.86,282.12,20223785
2024-07-24,282.66,282.91,277.60,278.51,14883185
2024-07-25,284.21,284.71,270.07,271.54,17087110
2024-07-26,271.13,275.22,270.20,274.95,35089709
2024-07-29,274.74,284.39,273.63,280.95,29175073
2024-07-30,275.27,295.98,271.98,289.29,22449817
2024-07-31,289.87,290.89,287.04,287.75,27238580
2024-08-01,288.69,290.34,278.79,279.58,18029093
2024-08-02,281.51,284.60,271.92,274.57,11916607
2024-08-05,282.01,300.01,270.54,289.13,23095460
2024-08-06,293.32,305.16,292.62,302.13,14536664
2024-08-07,303.34,309.06,300.94,308.59,25966995
2024-08-08,306.17,307.95,291.98,299.13,27383895
2024-08-09,298.86,301.43,298.12,299.57,16001009
2024-08-12,300.76,303.16,300.52,301.56,20694110
2024-08-13,303.00,303.23,299.08,300.32,26118458
2024-08-14,300.49,300.56,299.78,299.81,19438049
2024-08-15,300.09,301.69,299.04,300.40,35794751
2024-08-16,299.92,301.01,298.58,298.73,26583949
2024-08-19,297.02,297.53,285.80,288.90,15622000
2024-08-20,288.64,290.59,287.19,290.50,34128375
2024-08-21,290.00,290.15,289.44,290.13,33869456
2024-08-22,291.07,295.77,288.41,295.37,35586163
2024-08-23,295.45,295.57,293.90,294.22,26852437
2024-08-26,295.25,297.94,293.14,297.10,53892143
2024-08-27,301.63,307.94,300.42,304.26,18273753
2024-08-28,303.06,308.56,301.78,305.98,52691855
2024-08-29,306.21,308.15,303.15,304.45,29260755
2024-08-30,303.11,308.76,302.78,307.50,17894222
2024-09-02,308.08,312.12,304.85,309.42,40937626
2024-09-03,309.62,311.88,308.24,311.66,15275073
2024-09-04,306.53,307.68,302.41,305.02,14116909
2024-09-05,303.61,305.27,301.69,303.13,18260312
2024-09-06,300.26,309.64,299.17,306.52,26376521
2024-09-09,305.07,312.36,303.01,309.64,26644288
2024-09-10,309.02,311.40,301.67,303.61,35614170
2024-09-11,302.10,307.19,301.76,305.35,8673215
2024-09-12,304.88,306.58,304.47,306.36,15530658
2024-09-13,310.15,314.62,309.45,312.56,14474974
2024-09-16,313.67,314.17,310.40,310.55,31212595
2024-09-17,311.19,312.08,310.99,311.45,18396174
2024-09-18,311.39,312.90,310.09,311.84,44058392
2024-09-19,313.29,314.87,306.28,308.30,34658179
2024-09-20,307.67,309.34,307.16,308.73,23351429
2024-09-23,308.48,309.70,308.29,309.28,23239003
2024-09-24,308.39,314.52,304.82,314.43,10992163
2024-09-25,314.36,314.89,314.25,314.70,18437327
2024-09-26,310.75,318.39,310.65,318.11,94536041
2024-09-27,313.77,322.60,312.40,320.97,26294910
2024-09-30,323.69,331.49,312.36,313.91,33105296
2024-10-01,317.10,319.78,303.32,303.80,22979454
2024-10-02,301.00,304.67,296.19,299.53,23954333
2024-10-03,299.29,299.76,297.45,298.76,14766228
2024-10-04,298.21,303.28,296.37,301.86,23130984
2024-10-07,300.88,302.46,298.84,300.17,21671023
2024-10-08,299.52,302.06,299.10,302.00,46123901
2024-10-09,302.80,311.90,302.05,307.43,17300557
2024-10-10,306.34,312.19,305.08,310.29,39839615
2024-10-11,308.94,312.16,307.95,311.82,14817648
2024-10-14,313.29,313.69,305.41,306.91,9287974
2024-10-15,304.65,306.59,300.76,301.49,23580383
2024-10-16,302.56,305.77,301.55,305.57,9843376
2024-10-17,303.67,304.66,302.01,302.94,9494987
2024-10-18,299.86,305.35,295.02,297.23,14436296
2024-10-21,296.22,299.85,290.36,292.63,22720614
2024-10-22,294.88,295.37,285.85,286.57,21175667
2024-10-23,286.27,286.98,285.44,286.74,29841134
2024-10-24,286.91,293.10,286.21,291.14,35264243
2024-10-25,292.39,299.78,291.77,297.82,7769913
2024-10-28,297.43,298.01,296.39,297.55,20227232
2024-10-29,303.43,316.68,299.45,310.64,42878629
2024-10-30,310.73,311.42,310.53,311.01,23723514
2024-10-31,310.20,312.22,307.61,308.52,20221058
2024-11-01,311.12,311.74,304.23,305.44,8311382
2024-11-04,310.64,315.00,290.23,293.89,25157556
2024-11-05,290.96,303.42,289.61,298.68,18449838
2024-11-06,298.31,304.85,296.43,302.76,18571482
2024-11-07,301.95,304.76,300.42,303.99,56374897
2024-11-08,299.99,314.95,299.20,309.77,20003150
2024-11-11,310.50,310.90,308.83,309.68,17841658
2024-11-12,309.82,313.63,305.74,307.18,7203536
2024-11-13,307.63,309.64,306.00,308.47,29785278
2024-11-14,307.97,311.09,304.12,305.39,18056231
2024-11-15,300.01,314.97,296.02,310.61,30621589
2024-11-18,312.53,314.29,308.85,312.93,49228461
2024-11-19,310.77,310.96,305.35,308.22,9875613
2024-11-20,308.46,311.32,302.92,304.46,9973393
2024-11-21,304.58,305.32,302.23,302.87,14575687
2024-11-22,300.05,309.13,297.36,306.65,80707362
2024-11-25,304.75,306.29,302.65,304.47,27941997
2024-11-26,304.45,307.01,297.48,299.61,16925369
2024-11-27,300.09,301.99,293.01,296.14,18819426
2024-11-28,298.42,299.95,288.95,292.00,12384609
2024-11-29,292.17,293.48,291.63,292.17,17958373
2024-12-02,289.79,290.19,287.86,288.91,13127858
2024-12-03,288.41,289.04,283.05,285.97,24211101
2024-12-04,285.15,285.54,281.50,282.57,19898241
2024-12-05,282.77,282.88,276.54,277.69,22444474
2024-12-06,276.81,277.11,273.81,275.94,19391199
2024-12-09,278.21,279.28,275.52,279.16,27625044
2024-12-10,279.11,279.62,277.81,278.50,14750760
2024-12-11,282.90,284.07,279.97,281.74,13846062
2024-12-12,281.79,284.25,280.48,282.77,10455007
2024-12-13,284.61,291.47,280.40,287.60,34345073
2024-12-16,288.07,289.74,287.90,288.44,13161263
2024-12-17,288.72,296.55,270.82,275.69,25336573
2024-12-18,276.61,277.10,274.95,276.81,55437377
2024-12-19,276.47,276.47,275.53,276.40,11356419
2024-12-20,279.23,281.75,268.68,271.98,19160297
2024-12-23,272.11,274.71,272.09,273.59,20882528
2024-12-24,272.79,281.73,272.71,277.57,40193885
2024-12-25,278.58,279.31,276.09,277.02,10111592
2024-12-26,277.42,277.85,275.54,276.32,24821932
2024-12-27,272.60,272.88,271.61,272.56,35867190
2024-12-30,273.50,275.80,271.50,275.00,19310468
2024-12-31,273.97,280.72,273.89,277.24,26919494
2025-01-01,277.58,277.80,275.28,276.39,16411181
2025-01-02,276.30,277.03,275.88,276.27,7279964
2025-01-03,275.87,277.14,275.83,276.07,10743465
2025-01-06,274.99,277.46,270.55,272.23,17210254
2025-01-07,271.79,272.82,270.26,271.06,13636102
2025-01-08,271.20,273.07,270.51,271.99,25761253
2025-01-09,270.30,274.97,268.84,273.46,8240965
2025-01-10,273.95,274.28,270.06,272.00,18222400
2025-01-13,273.22,273.48,269.29,269.65,8250395
2025-01-14,268.58,274.35,267.79,272.94,16452949
2025-01-15,272.06,275.61,271.68,275.31,31496239
2025-01-16,274.64,275.76,270.37,271.79,16837007
2025-01-17,275.36,281.18,265.12,265.60,14879766
2025-01-20,259.42,262.64,252.65,254.96,48018882
2025-01-21,255.75,257.21,249.30,250.83,26149136
2025-01-22,247.49,263.41,245.24,259.63,39051493
2025-01-23,261.87,273.93,255.58,267.38,21621710
2025-01-24,270.93,275.87,267.48,275.31,45287180
2025-01-27,277.12,279.43,276.90,278.84,10553785
2025-01-28,278.79,281.67,278.53,280.67,13809049
2025-01-29,281.44,287.37,278.59,286.09,10713063
2025-01-30,285.66,285.96,284.12,284.17,13091447
2025-01-31,282.95,293.97,278.63,289.07,25458788
2025-02-03,288.31,290.22,272.41,277.25,6153574
2025-02-04,277.76,282.33,275.69,278.97,28560290
2025-02-05,278.46,282.25,259.53,264.78,16273562
2025-02-06,265.60,266.57,259.48,261.29,14954107
2025-02-07,258.11,261.51,254.40,254.71,13536453
2025-02-10,252.69,266.54,252.62,264.73,17676951
2025-02-11,266.05,275.21,255.93,258.55,14654649
2025-02-12,261.07,266.71,260.64,264.65,15391354
2025-02-13,261.19,271.02,258.34,269.87,9474106
2025-02-14,268.55,273.27,266.07,272.71,19027049
2025-02-17,275.03,279.87,272.02,277.16,18488992
2025-02-18,282.76,290.42,274.05,289.55,12160291
2025-02-19,290.89,292.92,284.23,286.15,22690227
2025-02-20,285.70,286.54,285.21,285.76,10851789
2025-02-21,284.12,288.99,283.52,288.73,23136121
2025-02-24,290.62,303.49,285.38,297.60,12782622
2025-02-25,296.67,298.46,296.65,297.94,22301587
2025-02-26,292.72,299.69,286.31,286.50,24339402
2025-02-27,285.16,288.37,271.60,276.16,13935618
2025-02-28,278.86,289.86,277.26,284.07,13065242
2025-03-03,287.87,290.98,277.23,290.52,15018157
2025-03-04,287.82,297.06,286.67,293.91,31771739
2025-03-05,299.25,302.07,294.75,301.97,20530851
2025-03-06,302.83,303.91,299.14,299.20,15431203
2025-03-07,298.72,306.63,298.35,303.31,27602193
2025-03-10,303.16,305.84,302.30,304.77,19706511
2025-03-11,305.40,308.65,303.74,306.93,33739398
2025-03-12,307.97,315.51,304.31,311.67,31868827
2025-03-13,312.16,312.44,311.06,311.49,15001224
2025-03-14,312.17,312.81,311.45,311.65,8834265
2025-03-17,311.42,312.98,311.08,311.54,15012620
2025-03-18,310.81,311.42,308.00,309.16,15295030
2025-03-19,310.42,311.46,309.91,310.01,17061646
2025-03-20,312.59,315.61,296.22,297.41,16698111
2025-03-21,299.46,304.31,295.89,303.66,33158939
2025-03-24,302.40,312.07,299.23,311.42,10987759
2025-03-25,303.49,307.01,301.07,301.72,42885545
2025-03-26,303.44,304.15,295.92,296.76,14412003
2025-03-27,294.95,310.81,294.77,304.77,29455829
2025-03-28,303.97,304.55,302.69,303.20,22846540
2025-03-31,303.08,304.12,302.21,303.76,31963979
2025-04-01,304.35,306.07,300.49,301.71,38771806
2025-04-02,301.09,303.61,300.15,303.18,25101426
2025-04-03,301.30,301.61,297.30,299.95,24191065
2025-04-04,298.57,308.87,297.11,304.69,12375504
2025-04-07,303.88,304.95,296.06,298.61,13752185
2025-04-08,299.48,301.22,294.89,295.69,21004260
2025-04-09,295.96,297.00,289.47,289.69,18416181
2025-04-10,288.65,289.30,283.98,285.60,27927490
2025-04-11,284.23,287.27,283.28,286.37,38016445
2025-04-14,286.42,288.64,284.65,284.83,24927242
2025-04-15,288.48,289.81,276.27,277.76,11064024
2025-04-16,277.61,278.19,274.37,274.72,37652592
2025-04-17,274.18,275.64,268.08,271.23,26571911
2025-04-18,273.01,273.61,268.34,268.67,24554222
2025-04-21,267.91,278.45,252.84,255.00,34498572
2025-04-22,253.10,253.37,251.96,252.74,63358617
2025-04-23,247.44,264.36,247.17,259.54,25901255
2025-04-24,255.47,255.76,250.61,254.66,46981047
2025-04-25,255.15,261.53,246.76,250.03,30892736
2025-04-28,248.19,249.26,247.56,249.14,65166067
2025-04-29,247.48,257.36,246.01,253.49,14482074
2025-04-30,254.87,255.89,254.51,255.01,14690148
2025-05-01,257.44,259.10,251.63,252.28,33694116
2025-05-02,252.15,252.18,250.27,251.09,16058773
2025-05-05,252.41,252.98,245.96,248.35,22007936
2025-05-06,247.90,250.79,247.54,250.34,14100074
2025-05-07,249.96,258.62,246.01,253.56,21602958
2025-05-08,255.29,256.65,254.48,256.58,21410900
2025-05-09,255.95,263.53,255.45,261.14,39193192
2025-05-12,262.32,262.92,257.98,258.48,25542184
2025-05-13,259.52,261.77,255.58,255.86,13349139
2025-05-14,255.79,258.20,252.14,257.59,13219434
2025-05-15,257.99,261.37,257.44,261.20,29504174
2025-05-16,259.67,259.85,257.77,258.88,13642910
2025-05-19,259.99,261.68,252.53,255.82,40431540
2025-05-20,256.65,257.12,249.44,252.68,24391235
2025-05-21,252.05,256.29,251.32,255.49,37329537
2025-05-22,256.95,261.15,255.61,260.95,24145356
2025-05-23,258.65,268.93,257.78,268.51,9878092
2025-05-26,267.23,268.88,262.12,263.41,10101966
2025-05-27,263.53,263.92,262.64,263.45,23752800
2025-05-28,264.37,267.16,256.67,260.08,20444827
2025-05-29,260.16,260.25,259.33,259.68,10247736
2025-05-30,263.75,268.90,262.55,268.26,26117198
2025-06-02,272.05,278.62,259.00,278.15,24062111
2025-06-03,279.06,280.78,272.12,273.87,9555309
2025-06-04,268.02,272.44,260.03,260.84,6633791
2025-06-05,261.10,261.75,258.63,260.20,22762749
2025-06-06,260.89,263.76,260.09,263.47,16299324
2025-06-09,263.23,268.12,260.63,266.89,38125839
2025-06-10,267.10,267.69,263.83,264.02,11200295
2025-06-11,264.74,267.80,262.23,266.50,12153047
2025-06-12,267.03,267.34,265.37,265.76,13550456
2025-06-13,265.20,271.56,263.15,270.53,17058754
2025-06-16,272.81,273.65,263.73,265.88,15771493
2025-06-17,265.32,274.17,263.29,272.65,13948083
2025-06-18,272.45,278.29,257.49,263.14,21418926
2025-06-19,262.13,264.11,258.91,260.31,18231061
2025-06-20,264.54,274.13,263.80,270.04,42402996
2025-06-23,269.36,270.10,267.37,268.98,35954273
2025-06-24,271.71,276.98,271.11,275.34,78671612
2025-06-25,275.94,278.20,269.36,270.18,26963737
2025-06-26,269.19,270.43,266.52,267.86,27254905
2025-06-27,267.35,267.82,266.99,267.80,27636212
2025-06-30,267.90,274.31,265.51,273.80,34775422
2025-07-01,272.49,276.12,272.37,275.39,21639092
2025-07-02,276.71,278.60,272.96,273.84,44479497
2025-07-03,274.62,274.76,271.47,272.70,24128573
2025-07-04,273.85,280.01,266.65,279.07,22820552
2025-07-07,278.56,280.47,278.29,280.40,12677401
2025-07-08,282.40,282.44,267.15,273.31,11099189
2025-07-09,274.64,275.71,270.04,271.22,35719245
2025-07-10,270.22,278.67,269.32,274.39,12183676
2025-07-11,272.11,272.17,262.89,269.08,30820234
2025-07-14,269.23,271.08,268.63,270.59,15690727
2025-07-15,274.37,277.74,272.86,276.66,21523384
2025-07-16,275.85,278.44,274.95,275.52,33203864
2025-07-17,275.02,276.49,273.37,274.43,15836841
2025-07-18,274.35,275.33,273.93,275.05,6780344
2025-07-21,275.37,276.42,272.73,273.99,35546079
2025-07-22,274.55,275.42,273.67,273.81,30126049
2025-07-23,275.48,275.80,267.80,270.63,30174415
2025-07-24,271.16,274.61,266.53,268.26,46503934
2025-07-25,269.16,272.82,269.01,271.27,38906662
2025-07-28,270.13,275.69,261.07,261.31,19342295
2025-07-29,260.06,263.19,258.32,263.07,16617595
2025-07-30,265.08,271.65,262.63,267.63,13980289
