date,open,high,low,close,volume
2024-09-18,274.34,280.08,269.49,279.27,106888606
2024-09-19,279.22,282.63,276.68,282.12,33066506
2024-09-20,283.21,296.02,276.19,291.69,69423187
2024-09-23,292.23,292.38,286.58,289.19,23659906
2024-09-24,289.95,298.66,288.56,297.22,26117253
2024-09-25,300.99,303.61,289.24,291.41,24421978
2024-09-26,292.98,293.45,279.51,282.88,48593284
2024-09-27,276.48,277.59,270.26,273.37,29460957
2024-09-30,272.01,276.70,271.93,276.16,30312738
2024-10-01,273.47,275.25,273.09,273.68,67742341
2024-10-02,274.27,280.30,273.27,277.86,138488471
2024-10-03,278.21,282.17,273.49,273.96,55270618
2024-10-04,270.96,283.56,269.94,281.01,87127857
2024-10-07,280.84,284.34,278.88,284.32,99770385
2024-10-08,284.77,285.40,284.30,284.71,90205466
2024-10-09,284.18,287.01,273.41,274.10,32683681
2024-10-10,274.94,282.48,263.32,263.60,58255615
2024-10-11,262.90,280.73,262.32,270.93,41436429
2024-10-14,269.50,271.88,262.44,263.04,27858814
2024-10-15,261.46,285.08,259.54,274.62,27156281
2024-10-16,271.79,281.17,269.29,280.33,28411074
2024-10-17,274.60,292.98,269.19,289.02,46339992
2024-10-18,287.82,287.99,286.81,287.06,71401042
2024-10-21,285.64,285.66,283.77,284.30,57725502
2024-10-22,286.48,294.36,282.12,288.70,46462901
2024-10-23,291.90,292.80,290.43,291.84,53981572
2024-10-24,292.38,295.47,292.20,294.21,39471141
2024-10-25,293.94,294.80,293.30,293.47,33342150
2024-10-28,293.06,298.07,291.64,296.79,47097395
2024-10-29,292.72,293.15,290.60,292.30,18883430
2024-10-30,291.25,291.74,287.93,289.14,65614228
2024-10-31,286.50,288.35,271.45,277.66,78193337
2024-11-01,277.02,278.82,276.56,278.75,21943516
2024-11-04,277.49,289.59,271.89,285.95,49171951
2024-11-05,285.96,286.19,276.37,279.24,37199327
2024-11-06,285.89,291.37,268.05,268.64,12524189
2024-11-07,269.46,270.83,263.80,265.15,92395024
2024-11-08,265.69,267.77,262.20,262.95,34158867
2024-11-11,264.08,265.47,260.64,261.62,30330546
2024-11-12,261.93,263.26,260.77,262.63,26694772
2024-11-13,263.24,265.24,258.74,260.65,16690774
2024-11-14,263.01,263.42,255.63,256.67,26172850
2024-11-15,256.72,257.68,254.37,255.29,45068315
2024-11-18,255.77,256.07,255.26,255.46,38824161
2024-11-19,250.30,276.28,249.33,269.49,26748270
2024-11-20,268.47,269.08,267.47,268.11,21931314
2024-11-21,269.80,272.65,248.61,258.10,36930734
2024-11-22,261.41,267.32,260.79,264.53,23766905
2024-11-25,266.91,277.09,264.76,272.21,27574407
2024-11-26,272.66,278.87,268.27,277.34,109257359
2024-11-27,277.40,279.28,269.71,272.88,39194847
2024-11-28,270.39,272.55,267.88,268.54,58292155
2024-11-29,272.08,272.41,261.35,261.90,33107181
2024-12-02,262.29,262.44,260.72,261.72,22529684
2024-12-03,261.40,267.34,253.88,254.41,33346190
2024-12-04,257.56,267.40,244.85,247.93,34783567
2024-12-05,255.11,270.42,237.21,238.17,48612330
2024-12-06,239.08,242.14,234.46,236.25,47269256
2024-12-09,236.07,236.97,233.89,234.99,57865174
2024-12-10,235.32,241.22,220.23,226.21,15557901
2024-12-11,225.14,228.11,222.11,227.66,42713367
2024-12-12,230.02,236.11,227.68,233.21,44591790
2024-12-13,233.33,236.57,227.06,227.48,46813895
2024-12-16,228.12,229.70,227.84,228.81,33851322
2024-12-17,229.94,230.90,229.86,230.12,37105155
2024-12-18,230.26,240.13,227.66,238.29,42985451
2024-12-19,238.18,241.94,235.57,240.57,26222678
2024-12-20,238.98,241.65,234.37,235.28,52799699
2024-12-23,237.58,238.24,229.87,230.28,33148022
2024-12-24,231.83,233.59,231.02,232.88,30345881
2024-12-25,232.53,234.99,230.40,231.06,34759770
2024-12-26,232.08,239.39,230.03,237.98,32401776
2024-12-27,238.78,238.87,238.00,238.67,48866559
2024-12-30,238.99,244.23,237.70,241.14,21454373
2024-12-31,241.16,242.09,240.46,241.35,23518321
2025-01-01,241.70,242.08,240.96,241.88,32082051
2025-01-02,241.53,242.48,241.44,241.81,48006560
2025-01-03,242.11,242.32,241.69,242.09,49460070
2025-01-06,241.84,243.46,240.99,243.10,25950846
2025-01-07,234.95,258.68,233.20,256.95,41812072
2025-01-08,256.78,257.79,256.53,257.71,45568603
2025-01-09,258.68,260.12,248.62,252.47,33650095
2025-01-10,251.91,252.90,250.42,251.20,34451127
2025-01-13,251.89,252.63,249.91,250.06,13318098
2025-01-14,249.97,252.16,242.09,242.61,35922022
2025-01-15,242.03,243.13,238.23,240.39,18389622
2025-01-16,239.28,239.50,234.30,236.42,39213078
2025-01-17,234.02,240.20,232.78,240.04,30670242
2025-01-20,240.78,243.46,235.23,236.36,44686555
2025-01-21,235.65,240.87,233.56,239.88,21982522
2025-01-22,246.05,254.41,236.00,250.77,77571388
2025-01-23,252.97,259.55,239.26,244.08,52861251
2025-01-24,243.64,255.36,242.51,251.63,45656710
2025-01-27,250.55,260.40,249.98,257.04,29833675
2025-01-28,257.32,257.81,257.05,257.43,31797706
2025-01-29,257.46,260.05,253.17,255.22,41275617
2025-01-30,254.22,256.16,252.38,252.64,57125687
2025-01-31,250.09,256.35,249.96,256.02,47764294
2025-02-03,255.95,256.11,254.22,254.50,48574470
2025-02-04,255.89,258.87,248.10,248.53,54359175
2025-02-05,248.92,249.18,246.02,246.65,38441347
2025-02-06,247.32,250.01,241.78,242.05,41612010
2025-02-07,244.38,247.30,243.80,246.64,43055174
2025-02-10,246.70,248.60,246.66,248.40,39985773
2025-02-11,249.67,251.64,242.96,244.82,22854332
2025-02-12,244.53,245.63,244.12,244.19,29766847
2025-02-13,244.51,245.39,243.80,244.39,32006871
2025-02-14,245.80,248.60,244.74,247.73,38802246
2025-02-17,248.64,250.11,246.97,249.58,48642120
2025-02-18,249.20,250.66,246.35,246.38,43581264
2025-02-19,246.60,247.73,246.03,246.96,91322090
2025-02-20,247.25,248.06,246.33,247.78,30003400
2025-02-21,247.65,248.26,246.81,248.16,37417612
2025-02-24,250.20,250.85,250.01,250.65,21229460
2025-02-25,252.85,253.32,243.70,244.03,40648181
2025-02-26,246.29,251.47,244.33,249.18,23761012
2025-02-27,249.39,250.26,245.65,247.66,34771843
2025-02-28,246.99,250.36,243.71,249.41,38370002
2025-03-03,250.00,250.47,249.27,249.58,30396762
2025-03-04,255.00,255.36,242.59,245.42,60098800
2025-03-05,245.47,254.61,242.60,253.81,11953703
2025-03-06,254.67,255.99,253.41,254.06,28065259
2025-03-07,252.99,253.99,250.72,251.57,36741612
2025-03-10,251.08,254.74,249.55,253.75,52376347
2025-03-11,254.80,264.69,248.98,259.29,64939669
2025-03-12,260.45,262.07,254.23,256.61,25443182
2025-03-13,256.70,257.59,256.64,256.80,16554826
2025-03-14,257.98,263.33,255.92,261.99,15366483
2025-03-17,262.10,264.36,256.51,257.60,35775168
2025-03-18,257.91,261.28,252.30,253.29,32651154
2025-03-19,252.72,253.14,251.61,252.87,36717537
2025-03-20,251.27,259.00,250.21,256.69,17660530
2025-03-21,256.05,256.78,256.02,256.65,18946228
2025-03-24,257.49,260.70,256.49,260.05,77795392
2025-03-25,262.36,264.06,260.59,262.85,32277904
2025-03-26,261.94,266.13,260.45,264.58,56858497
2025-03-27,262.68,267.70,260.46,267.05,39932410
2025-03-28,266.68,268.79,266.06,267.86,24637545
2025-03-31,267.44,270.07,266.51,269.08,27015103
2025-04-01,269.17,269.51,265.36,267.36,12112784
2025-04-02,268.51,270.58,263.71,264.85,93274223
2025-04-03,264.45,269.20,261.96,267.94,35942806
2025-04-04,267.51,269.14,265.94,266.08,66631055
2025-04-07,267.89,273.13,267.78,270.96,25208423
2025-04-08,272.17,274.14,261.89,264.51,29414535
2025-04-09,264.76,269.47,264.13,269.08,98509527
2025-04-10,269.70,270.17,266.21,267.66,21513596
2025-04-11,265.78,273.71,264.66,270.15,32381200
2025-04-14,267.90,272.15,267.61,272.04,27066813
2025-04-15,271.58,272.24,269.84,271.36,26680641
2025-04-16,268.73,274.54,266.49,273.61,51111723
2025-04-17,275.14,276.39,274.93,276.19,40886167
2025-04-18,275.64,276.77,273.46,274.65,34777251
2025-04-21,274.87,274.98,274.74,274.81,18294400
2025-04-22,274.22,279.04,273.98,276.30,28776126
2025-04-23,275.33,282.34,274.07,281.68,51093033
2025-04-24,279.61,280.47,277.43,279.79,47074909
2025-04-25,280.56,280.60,279.19,279.96,36374120
2025-04-28,280.77,285.81,278.97,283.00,81299275
2025-04-29,283.31,285.43,279.73,281.58,43046565
2025-04-30,277.13,294.11,273.99,291.23,45047630
2025-05-01,289.93,297.01,286.70,295.39,52276760
2025-05-02,294.86,297.90,293.70,297.27,53166382
2025-05-05,296.31,301.21,295.98,299.15,48731250
2025-05-06,296.63,306.96,291.54,304.68,30379260
2025-05-07,302.21,311.50,300.46,309.10,32708431
2025-05-08,307.67,310.26,299.12,301.50,28256822
2025-05-09,301.28,306.18,299.43,304.69,46567760
2025-05-12,309.11,314.62,292.74,295.65,47450187
2025-05-13,298.48,301.70,289.49,291.21,29190942
2025-05-14,291.04,294.49,290.54,292.01,32683350
2025-05-15,293.17,296.65,290.75,295.14,17938201
2025-05-16,295.34,298.90,289.23,289.65,57868108
2025-05-19,289.91,292.20,288.37,291.98,38548095
2025-05-20,291.16,292.43,286.65,287.32,36113760
2025-05-21,286.84,289.10,286.80,288.57,33139895
2025-05-22,289.79,289.83,287.41,287.87,45568789
2025-05-23,286.21,286.48,284.41,284.70,21340347
2025-05-26,286.44,288.02,284.29,287.40,21454032
2025-05-27,286.58,292.21,285.83,289.08,60803948
2025-05-28,285.89,300.97,284.61,297.25,29494126
2025-05-29,296.31,297.63,295.44,295.51,53969625
2025-05-30,295.75,296.10,295.27,295.53,32850106
2025-06-02,296.14,305.08,286.33,287.29,68293187
2025-06-03,285.03,293.78,282.75,291.27,34401254
2025-06-04,291.83,293.00,288.56,288.68,27168961
2025-06-05,289.15,290.19,287.74,287.98,50471640
2025-06-06,287.92,288.81,281.48,283.72,40922684
2025-06-09,285.84,288.87,268.68,271.49,96473058
2025-06-10,268.73,280.84,267.52,276.46,20421129
2025-06-11,280.37,286.76,278.97,285.36,30111328
2025-06-12,284.09,294.26,283.18,292.36,34880915
2025-06-13,292.58,294.54,287.37,289.09,42977895
2025-06-16,288.61,288.69,285.92,286.28,31809551
2025-06-17,289.12,294.05,281.18,281.80,72041002
2025-06-18,285.42,288.00,284.45,287.02,20468330
2025-06-19,286.81,289.59,286.61,288.70,65641821
2025-06-20,289.25,291.61,286.82,291.58,31568367
2025-06-23,290.98,291.10,288.67,290.14,98458841
2025-06-24,287.66,289.01,286.25,286.54,48638697
2025-06-25,287.30,288.09,285.80,286.08,37113230
2025-06-26,286.22,286.81,285.44,286.52,55334639
2025-06-27,286.49,291.91,284.07,291.65,49205823
2025-06-30,290.69,291.13,286.88,288.43,38280952
2025-07-01,285.13,292.73,284.06,291.06,35827602
2025-07-02,290.63,290.72,289.67,289.75,78180995
2025-07-03,289.90,292.56,288.68,291.02,22362820
2025-07-04,291.11,294.44,287.94,293.75,50957418
2025-07-07,299.00,303.64,294.01,301.56,35822620
2025-07-08,300.37,301.80,296.39,297.10,31932291
2025-07-09,296.84,297.09,292.58,294.74,33022009
2025-07-10,294.25,297.73,293.77,297.05,29236366
2025-07-11,297.01,298.74,294.75,295.66,53152835
2025-07-14,296.48,297.05,290.94,293.82,44816094
2025-07-15,293.13,296.14,290.04,290.73,35583789
2025-07-16,290.69,291.03,288.95,289.54,50321219
2025-07-17,288.79,289.77,287.02,287.08,30567322
2025-07-18,282.50,283.48,278.42,281.74,56624829
2025-07-21,286.23,291.44,273.40,274.27,80325912
2025-07-22,274.34,276.28,271.38,272.17,19484574
2025-07-23,274.91,275.22,266.50,269.31,18867272
2025-07-24,269.59,270.43,269.34,270.31,27990049
2025-07-25,273.17,274.30,272.22,273.20,40651785
2025-07-28,273.06,274.27,269.50,270.37,50214198
2025-07-29,272.65,276.82,266.26,266.66,40296335
2025-07-30,266.62,269.15,259.99,262.55,36686316
